"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"10487","CS25",42,1,0,1,NA,0,"Pre"
"10488","CS25",43,6,3,5,-3,-1,"Pre"
"10489","CS25",44,1,3,1,2,0,"Pre"
"10490","CS25",45,1,4,1,3,0,"Pre"
"10491","CS25",46,4,4,6,0,2,"Pre"
"10492","CS25",47,7,4,7,-3,0,"Pre"
"10493","CS25",48,3,0,2,NA,-1,"Pre"
"10494","CS25",49,1,1,1,0,0,"Pre"
"10495","CS25",5,7,4,5,-3,-2,"Pre"
"10496","CS25",50,7,7,5,0,-2,"Pre"
"10497","CS25",51,2,2,3,0,1,"Pre"
"10498","CS25",52,1,1,4,0,3,"Pre"
"10499","CS25",53,5,2,5,-3,0,"Pre"
"10500","CS25",54,2,5,1,3,-1,"Pre"
"10501","CS25",55,4,6,3,2,-1,"Pre"
"10502","CS25",56,7,5,7,-2,0,"Pre"
"10503","CS25",57,2,0,1,NA,-1,"Pre"
"10504","CS25",58,6,3,2,-3,-4,"Pre"
"10505","CS25",59,6,3,7,-3,1,"Pre"
"10506","CS25",6,4,7,1,3,-3,"Pre"
"10507","CS25",60,5,8,7,3,2,"Pre"
"10508","CS25",61,2,2,1,0,-1,"Pre"
"10509","CS25",62,1,1,1,0,0,"Pre"
"10510","CS25",63,7,5,7,-2,0,"Pre"
"10511","CS25",64,3,1,3,-2,0,"Pre"
"10512","CS25",65,5,2,5,-3,0,"Pre"
"10513","CS25",66,7,4,6,-3,-1,"Pre"
"10514","CS25",67,6,8,7,2,1,"Pre"
"10515","CS25",68,2,5,4,3,2,"Pre"
"10516","CS25",69,3,5,6,2,3,"Pre"
"10517","CS25",7,4,2,7,-2,3,"Pre"
"10518","CS25",70,4,1,6,-3,2,"Pre"
"10519","CS25",71,6,0,4,NA,-2,"Pre"
"10520","CS25",72,7,5,6,-2,-1,"Pre"
"10521","CS25",73,1,3,1,2,0,"Pre"
"10522","CS25",74,4,1,2,-3,-2,"Pre"
"10523","CS25",75,3,6,3,3,0,"Pre"
"10524","CS25",76,5,0,4,NA,-1,"Pre"
"10525","CS25",77,3,1,2,-2,-1,"Pre"
"10526","CS25",78,1,4,1,3,0,"Pre"
"10527","CS25",79,7,5,8,-2,1,"Pre"
"10528","CS25",8,2,4,6,2,4,"Pre"
"10529","CS25",80,3,5,5,2,2,"Pre"
"10530","CS25",81,3,3,1,0,-2,"Pre"
"10531","CS25",9,4,1,2,-3,-2,"Pre"
"10532","CS26",10,6,0,5,NA,-1,"Pre"
"10533","CS26",11,7,0,5,NA,-2,"Pre"
"10534","CS26",12,3,1,6,-2,3,"Pre"
"10535","CS26",13,2,4,5,2,3,"Pre"
"10536","CS26",14,3,6,2,3,-1,"Pre"
"10537","CS26",15,6,4,4,-2,-2,"Pre"
"10538","CS26",16,5,5,4,0,-1,"Pre"
"10539","CS26",17,3,1,5,-2,2,"Pre"
"10540","CS26",18,5,2,7,-3,2,"Pre"
"10541","CS26",19,1,1,5,0,4,"Pre"
"10542","CS26",2,6,6,5,0,-1,"Pre"
"10543","CS26",20,6,8,6,2,0,"Pre"
"10544","CS26",21,4,4,5,0,1,"Pre"
"10545","CS26",22,3,1,3,-2,0,"Pre"
"10546","CS26",23,6,6,6,0,0,"Pre"
"10547","CS26",24,4,7,5,3,1,"Pre"
"10548","CS26",25,3,1,3,-2,0,"Pre"
"10549","CS26",26,3,3,6,0,3,"Pre"
"10550","CS26",27,2,5,4,3,2,"Pre"
"10551","CS26",28,6,4,5,-2,-1,"Pre"
"10552","CS26",29,7,4,7,-3,0,"Pre"
"10553","CS26",3,6,8,6,2,0,"Pre"
"10554","CS26",30,6,8,4,2,-2,"Pre"
"10555","CS26",31,4,7,2,3,-2,"Pre"
"10556","CS26",32,3,3,3,0,0,"Pre"
"10557","CS26",33,6,4,4,-2,-2,"Pre"
"10558","CS26",34,4,2,4,-2,0,"Pre"
"10559","CS26",35,6,3,6,-3,0,"Pre"
"10560","CS26",36,4,7,3,3,-1,"Pre"
"10561","CS26",37,7,4,7,-3,0,"Pre"
"10562","CS26",38,3,3,2,0,-1,"Pre"
"10563","CS26",39,4,4,3,0,-1,"Pre"
"10564","CS26",4,2,5,6,3,4,"Pre"
"10565","CS26",40,5,7,6,2,1,"Pre"
"10566","CS26",41,6,4,6,-2,0,"Pre"
"10567","CS26",42,5,7,6,2,1,"Pre"
"10568","CS26",43,6,3,3,-3,-3,"Pre"
"10569","CS26",44,4,0,4,NA,0,"Pre"
"10570","CS26",45,3,1,5,-2,2,"Pre"
"10571","CS26",46,6,6,4,0,-2,"Pre"
"10572","CS26",47,6,8,7,2,1,"Pre"
"10573","CS26",48,4,2,6,-2,2,"Pre"
"10574","CS26",49,3,0,2,NA,-1,"Pre"
"10575","CS26",5,7,5,5,-2,-2,"Pre"
"10576","CS26",50,7,4,6,-3,-1,"Pre"
"10577","CS26",51,4,0,5,NA,1,"Pre"
"10578","CS26",52,4,1,6,-3,2,"Pre"
"10579","CS26",53,6,6,4,0,-2,"Pre"
"10580","CS26",54,2,5,3,3,1,"Pre"
"10581","CS26",55,6,6,4,0,-2,"Pre"
"10582","CS26",56,7,0,7,NA,0,"Pre"
"10583","CS26",57,3,3,2,0,-1,"Pre"
"10584","CS26",58,2,2,2,0,0,"Pre"
"10585","CS26",59,7,7,6,0,-1,"Pre"
"10586","CS26",6,3,1,2,-2,-1,"Pre"
"10587","CS26",60,3,6,2,3,-1,"Pre"
"10588","CS26",61,4,0,4,NA,0,"Pre"
"10589","CS26",62,6,4,3,-2,-3,"Pre"
"10590","CS26",63,5,0,5,NA,0,"Pre"
"10591","CS26",64,5,2,4,-3,-1,"Pre"
"10592","CS26",65,5,3,4,-2,-1,"Pre"
"10593","CS26",66,2,4,4,2,2,"Pre"
"10594","CS26",67,6,6,7,0,1,"Pre"
"10595","CS26",68,5,7,4,2,-1,"Pre"
"10596","CS26",69,5,8,3,3,-2,"Pre"
"10597","CS26",7,7,0,5,NA,-2,"Pre"
"10598","CS26",70,3,6,3,3,0,"Pre"
"10599","CS26",71,5,7,3,2,-2,"Pre"
"10600","CS26",72,7,0,6,NA,-1,"Pre"
"10601","CS26",73,1,1,1,0,0,"Pre"
"10602","CS26",74,4,6,4,2,0,"Pre"
"10603","CS26",75,7,7,5,0,-2,"Pre"
"10604","CS26",76,5,5,5,0,0,"Pre"
"10605","CS26",77,6,3,6,-3,0,"Pre"
"10606","CS26",78,1,3,2,2,1,"Pre"
"10607","CS26",79,6,3,6,-3,0,"Pre"
"10608","CS26",8,4,6,4,2,0,"Pre"
"10609","CS26",80,3,1,4,-2,1,"Pre"
"10610","CS26",81,3,3,3,0,0,"Pre"
"10611","CS26",9,6,8,5,2,-1,"Pre"
"10612","CS27",10,6,6,1,0,-5,"Pre"
"10613","CS27",11,6,3,1,-3,-5,"Pre"
"10614","CS27",12,7,5,1,-2,-6,"Pre"
"10615","CS27",13,3,6,1,3,-2,"Pre"
"10616","CS27",14,5,7,1,2,-4,"Pre"
"10617","CS27",15,5,0,1,NA,-4,"Pre"
"10618","CS27",16,7,7,1,0,-6,"Pre"
"10619","CS27",17,6,8,1,2,-5,"Pre"
"10620","CS27",18,6,0,1,NA,-5,"Pre"
"10621","CS27",19,7,0,1,NA,-6,"Pre"
"10622","CS27",2,6,8,1,2,-5,"Pre"
"10623","CS27",20,6,4,1,-2,-5,"Pre"
"10624","CS27",21,4,6,1,2,-3,"Pre"
"10625","CS27",22,6,8,1,2,-5,"Pre"
"10626","CS27",23,6,4,1,-2,-5,"Pre"
"10627","CS27",24,6,0,1,NA,-5,"Pre"
"10628","CS27",25,6,4,1,-2,-5,"Pre"
"10629","CS27",26,6,4,1,-2,-5,"Pre"
"10630","CS27",27,6,3,1,-3,-5,"Pre"
"10631","CS27",28,6,4,1,-2,-5,"Pre"
"10632","CS27",29,7,0,1,NA,-6,"Pre"
"10633","CS27",3,6,4,1,-2,-5,"Pre"
"10634","CS27",30,6,4,1,-2,-5,"Pre"
"10635","CS27",31,7,5,1,-2,-6,"Pre"
"10636","CS27",32,6,3,1,-3,-5,"Pre"
"10637","CS27",33,6,4,1,-2,-5,"Pre"
"10638","CS27",34,6,4,1,-2,-5,"Pre"
"10639","CS27",35,6,4,1,-2,-5,"Pre"
"10640","CS27",36,6,3,1,-3,-5,"Pre"
"10641","CS27",37,6,6,1,0,-5,"Pre"
"10642","CS27",38,5,2,1,-3,-4,"Pre"
"10643","CS27",39,3,3,1,0,-2,"Pre"
"10644","CS27",4,6,8,1,2,-5,"Pre"
"10645","CS27",40,5,7,1,2,-4,"Pre"
"10646","CS27",41,6,6,1,0,-5,"Pre"
"10647","CS27",42,6,6,1,0,-5,"Pre"
"10648","CS27",43,6,3,1,-3,-5,"Pre"
"10649","CS27",44,6,6,1,0,-5,"Pre"
"10650","CS27",45,4,0,1,NA,-3,"Pre"
"10651","CS27",46,6,0,1,NA,-5,"Pre"
"10652","CS27",47,6,6,1,0,-5,"Pre"
"10653","CS27",48,6,6,1,0,-5,"Pre"
"10654","CS27",49,6,6,1,0,-5,"Pre"
"10655","CS27",5,6,8,1,2,-5,"Pre"
"10656","CS27",50,4,7,1,3,-3,"Pre"
"10657","CS27",51,5,2,1,-3,-4,"Pre"
"10658","CS27",52,6,3,1,-3,-5,"Pre"
"10659","CS27",53,5,8,1,3,-4,"Pre"
"10660","CS27",54,6,6,1,0,-5,"Pre"
"10661","CS27",55,6,3,1,-3,-5,"Pre"
"10662","CS27",56,6,8,1,2,-5,"Pre"
"10663","CS27",57,6,0,1,NA,-5,"Pre"
"10664","CS27",58,6,4,1,-2,-5,"Pre"
"10665","CS27",59,5,3,1,-2,-4,"Pre"
"10666","CS27",6,6,4,1,-2,-5,"Pre"
"10667","CS27",60,5,0,1,NA,-4,"Pre"
"10668","CS27",61,7,5,1,-2,-6,"Pre"
"10669","CS27",62,6,3,1,-3,-5,"Pre"
"10670","CS27",63,4,4,1,0,-3,"Pre"
"10671","CS27",64,6,3,1,-3,-5,"Pre"
"10672","CS27",65,6,4,1,-2,-5,"Pre"
"10673","CS27",66,6,8,1,2,-5,"Pre"
"10674","CS27",67,6,0,1,NA,-5,"Pre"
"10675","CS27",68,4,6,1,2,-3,"Pre"
"10676","CS27",69,5,8,1,3,-4,"Pre"
"10677","CS27",7,5,8,1,3,-4,"Pre"
"10678","CS27",70,6,6,1,0,-5,"Pre"
"10679","CS27",71,6,8,1,2,-5,"Pre"
"10680","CS27",72,6,3,1,-3,-5,"Pre"
"10681","CS27",73,3,6,1,3,-2,"Pre"
"10682","CS27",74,6,8,1,2,-5,"Pre"
"10683","CS27",75,6,6,1,0,-5,"Pre"
"10684","CS27",76,7,4,1,-3,-6,"Pre"
"10685","CS27",77,6,3,1,-3,-5,"Pre"
"10686","CS27",78,2,4,1,2,-1,"Pre"
"10687","CS27",79,6,6,1,0,-5,"Pre"
"10688","CS27",8,6,3,1,-3,-5,"Pre"
"10689","CS27",80,3,1,1,-2,-2,"Pre"
"10690","CS27",81,6,8,1,2,-5,"Pre"
"10691","CS27",9,6,6,1,0,-5,"Pre"
"10692","CS28",10,3,0,2,NA,-1,"Pre"
"10693","CS28",11,3,5,3,2,0,"Pre"
"10694","CS28",12,2,5,2,3,0,"Pre"
"10695","CS28",13,4,1,3,-3,-1,"Pre"
"10696","CS28",14,4,0,4,NA,0,"Pre"
"10697","CS28",15,4,0,5,NA,1,"Pre"
"10698","CS28",16,3,6,3,3,0,"Pre"
"10699","CS28",17,3,6,2,3,-1,"Pre"
"10700","CS28",18,3,0,2,NA,-1,"Pre"
"10701","CS28",19,2,4,2,2,0,"Pre"
"10702","CS28",2,5,8,4,3,-1,"Pre"
"10703","CS28",20,3,6,3,3,0,"Pre"
"10704","CS28",21,3,3,2,0,-1,"Pre"
"10705","CS28",22,4,1,2,-3,-2,"Pre"
"10706","CS28",23,4,6,3,2,-1,"Pre"
"10707","CS28",24,5,2,5,-3,0,"Pre"
"10708","CS28",25,3,5,3,2,0,"Pre"
"10709","CS28",26,3,1,3,-2,0,"Pre"
"10710","CS28",27,3,3,2,0,-1,"Pre"
"10711","CS28",28,5,5,3,0,-2,"Pre"
"10712","CS28",29,6,0,4,NA,-2,"Pre"
"10713","CS28",3,4,1,3,-3,-1,"Pre"
"10714","CS28",30,5,3,2,-2,-3,"Pre"
"10715","CS28",31,4,7,3,3,-1,"Pre"
"10716","CS28",32,3,3,4,0,1,"Pre"
"10717","CS28",33,3,6,3,3,0,"Pre"
"10718","CS28",34,4,6,3,2,-1,"Pre"
"10719","CS28",35,5,5,5,0,0,"Pre"
"10720","CS28",36,3,5,3,2,0,"Pre"
"10721","CS28",37,4,6,2,2,-2,"Pre"
"10722","CS28",38,2,2,3,0,1,"Pre"
"10723","CS28",39,3,6,3,3,0,"Pre"
"10724","CS28",4,4,4,5,0,1,"Pre"
"10725","CS28",40,2,5,2,3,0,"Pre"
"10726","CS28",41,4,4,4,0,0,"Pre"
"10727","CS28",42,3,0,2,NA,-1,"Pre"
"10728","CS28",43,4,6,4,2,0,"Pre"
"10729","CS28",44,4,4,2,0,-2,"Pre"
"10730","CS28",45,6,3,5,-3,-1,"Pre"
"10731","CS28",46,3,3,2,0,-1,"Pre"
"10732","CS28",47,5,8,4,3,-1,"Pre"
"10733","CS28",48,4,7,4,3,0,"Pre"
"10734","CS28",49,3,5,2,2,-1,"Pre"
"10735","CS28",5,4,4,4,0,0,"Pre"
"10736","CS28",50,5,5,4,0,-1,"Pre"
"10737","CS28",51,4,2,2,-2,-2,"Pre"
"10738","CS28",52,4,7,4,3,0,"Pre"
"10739","CS28",53,4,1,3,-3,-1,"Pre"
"10740","CS28",54,4,2,3,-2,-1,"Pre"
"10741","CS28",55,3,0,3,NA,0,"Pre"
"10742","CS28",56,6,0,4,NA,-2,"Pre"
"10743","CS28",57,3,3,3,0,0,"Pre"
"10744","CS28",58,3,3,4,0,1,"Pre"
"10745","CS28",59,3,3,3,0,0,"Pre"
"10746","CS28",6,5,5,4,0,-1,"Pre"
"10747","CS28",60,5,0,4,NA,-1,"Pre"
"10748","CS28",61,6,3,4,-3,-2,"Pre"
"10749","CS28",62,3,6,2,3,-1,"Pre"
"10750","CS28",63,3,1,2,-2,-1,"Pre"
"10751","CS28",64,3,1,3,-2,0,"Pre"
"10752","CS28",65,4,7,3,3,-1,"Pre"
"10753","CS28",66,4,7,3,3,-1,"Pre"
"10754","CS28",67,5,8,2,3,-3,"Pre"
"10755","CS28",68,3,1,3,-2,0,"Pre"
"10756","CS28",69,5,8,5,3,0,"Pre"
"10757","CS28",7,3,5,3,2,0,"Pre"
"10758","CS28",70,3,0,3,NA,0,"Pre"
"10759","CS28",71,5,8,4,3,-1,"Pre"
"10760","CS28",72,5,8,5,3,0,"Pre"
"10761","CS28",73,3,5,2,2,-1,"Pre"
"10762","CS28",74,2,5,2,3,0,"Pre"
"10763","CS28",75,3,6,3,3,0,"Pre"
"10764","CS28",76,4,7,2,3,-2,"Pre"
"10765","CS28",77,4,4,2,0,-2,"Pre"
"10766","CS28",78,3,5,2,2,-1,"Pre"
"10767","CS28",79,4,4,3,0,-1,"Pre"
"10768","CS28",8,4,7,2,3,-2,"Pre"
"10769","CS28",80,2,4,3,2,1,"Pre"
"10770","CS28",81,3,1,3,-2,0,"Pre"
"10771","CS28",9,3,1,3,-2,0,"Pre"
"10772","CS29",10,6,8,6,2,0,"Pre"
"10773","CS29",11,6,6,7,0,1,"Pre"
"10774","CS29",12,6,3,6,-3,0,"Pre"
"10775","CS29",13,5,0,6,NA,1,"Pre"
"10776","CS29",14,5,3,5,-2,0,"Pre"
"10777","CS29",15,7,5,6,-2,-1,"Pre"
"10778","CS29",16,5,5,5,0,0,"Pre"
"10779","CS29",17,6,4,6,-2,0,"Pre"
"10780","CS29",18,7,5,7,-2,0,"Pre"
"10781","CS29",19,7,4,7,-3,0,"Pre"
"10782","CS29",2,6,0,6,NA,0,"Pre"
"10783","CS29",20,6,3,7,-3,1,"Pre"
"10784","CS29",21,6,4,5,-2,-1,"Pre"
"10785","CS29",22,5,8,4,3,-1,"Pre"
"10786","CS29",23,7,7,6,0,-1,"Pre"
"10787","CS29",24,6,6,7,0,1,"Pre"
"10788","CS29",25,6,8,5,2,-1,"Pre"
"10789","CS29",26,6,4,6,-2,0,"Pre"
"10790","CS29",27,6,4,6,-2,0,"Pre"
"10791","CS29",28,6,6,6,0,0,"Pre"
"10792","CS29",29,7,5,7,-2,0,"Pre"
"10793","CS29",3,6,0,5,NA,-1,"Pre"
"10794","CS29",30,7,7,7,0,0,"Pre"
"10795","CS29",31,6,6,6,0,0,"Pre"
"10796","CS29",32,6,6,6,0,0,"Pre"
"10797","CS29",33,5,5,5,0,0,"Pre"
"10798","CS29",34,6,6,6,0,0,"Pre"
"10799","CS29",35,6,3,6,-3,0,"Pre"
"10800","CS29",36,6,3,5,-3,-1,"Pre"
"10801","CS29",37,6,3,6,-3,0,"Pre"
"10802","CS29",38,5,5,5,0,0,"Pre"
"10803","CS29",39,7,7,7,0,0,"Pre"
"10804","CS29",4,6,8,6,2,0,"Pre"
"10805","CS29",40,7,4,7,-3,0,"Pre"
"10806","CS29",41,6,0,6,NA,0,"Pre"
"10807","CS29",42,4,1,4,-3,0,"Pre"
"10808","CS29",43,5,3,6,-2,1,"Pre"
"10809","CS29",44,5,3,5,-2,0,"Pre"
"10810","CS29",45,6,6,6,0,0,"Pre"
"10811","CS29",46,6,4,6,-2,0,"Pre"
"10812","CS29",47,7,7,7,0,0,"Pre"
"10813","CS29",48,5,2,6,-3,1,"Pre"
"10814","CS29",49,5,2,5,-3,0,"Pre"
"10815","CS29",5,7,5,7,-2,0,"Pre"
"10816","CS29",50,7,4,6,-3,-1,"Pre"
"10817","CS29",51,6,8,5,2,-1,"Pre"
"10818","CS29",52,5,8,6,3,1,"Pre"
"10819","CS29",53,7,4,7,-3,0,"Pre"
"10820","CS29",54,6,8,6,2,0,"Pre"
"10821","CS29",55,6,8,7,2,1,"Pre"
"10822","CS29",56,7,5,7,-2,0,"Pre"
"10823","CS29",57,5,5,5,0,0,"Pre"
"10824","CS29",58,6,6,6,0,0,"Pre"
"10825","CS29",59,6,6,7,0,1,"Pre"
"10826","CS29",6,6,6,5,0,-1,"Pre"
"10827","CS29",60,6,3,6,-3,0,"Pre"
"10828","CS29",61,5,0,6,NA,1,"Pre"
"10829","CS29",62,6,3,6,-3,0,"Pre"
"10830","CS29",63,7,4,7,-3,0,"Pre"
"10831","CS29",64,6,8,7,2,1,"Pre"
"10832","CS29",65,6,4,6,-2,0,"Pre"
"10833","CS29",66,7,4,6,-3,-1,"Pre"
"10834","CS29",67,7,4,7,-3,0,"Pre"
"10835","CS29",68,6,0,5,NA,-1,"Pre"
"10836","CS29",69,7,0,7,NA,0,"Pre"
"10837","CS29",7,6,8,6,2,0,"Pre"
"10838","CS29",70,6,8,6,2,0,"Pre"
"10839","CS29",71,7,7,7,0,0,"Pre"
"10840","CS29",72,7,0,7,NA,0,"Pre"
"10841","CS29",73,4,1,4,-3,0,"Pre"
"10842","CS29",74,6,3,7,-3,1,"Pre"
"10843","CS29",75,6,3,6,-3,0,"Pre"
"10844","CS29",76,6,0,6,NA,0,"Pre"
"10845","CS29",77,7,7,7,0,0,"Pre"
"10846","CS29",78,5,5,4,0,-1,"Pre"
"10847","CS29",79,6,3,7,-3,1,"Pre"
"10848","CS29",8,5,7,6,2,1,"Pre"
"10849","CS29",80,5,0,6,NA,1,"Pre"
"10850","CS29",81,6,3,6,-3,0,"Pre"
"10851","CS29",9,5,3,5,-2,0,"Pre"
"10852","CS3",10,6,3,6,-3,0,"Pre"
"10853","CS3",11,2,5,2,3,0,"Pre"
"10854","CS3",12,2,4,2,2,0,"Pre"
"10855","CS3",13,2,0,2,NA,0,"Pre"
"10856","CS3",14,5,5,3,0,-2,"Pre"
"10857","CS3",15,3,3,4,0,1,"Pre"
"10858","CS3",16,2,5,3,3,1,"Pre"
"10859","CS3",17,4,1,4,-3,0,"Pre"
"10860","CS3",18,5,5,5,0,0,"Pre"
"10861","CS3",19,3,5,4,2,1,"Pre"
"10862","CS3",2,2,2,2,0,0,"Pre"
"10863","CS3",20,3,5,3,2,0,"Pre"
"10864","CS3",21,3,3,4,0,1,"Pre"
"10865","CS3",22,2,5,2,3,0,"Pre"
"10866","CS3",23,4,2,3,-2,-1,"Pre"
"10867","CS3",24,4,1,3,-3,-1,"Pre"
"10868","CS3",25,3,3,2,0,-1,"Pre"
"10869","CS3",26,5,7,6,2,1,"Pre"
"10870","CS3",27,4,2,4,-2,0,"Pre"
"10871","CS3",28,3,6,6,3,3,"Pre"
"10872","CS3",29,4,2,5,-2,1,"Pre"
"10873","CS3",3,5,0,2,NA,-3,"Pre"
"10874","CS3",30,5,3,3,-2,-2,"Pre"
"10875","CS3",31,3,6,4,3,1,"Pre"
"10876","CS3",32,3,5,6,2,3,"Pre"
"10877","CS3",33,4,4,5,0,1,"Pre"
"10878","CS3",34,3,0,2,NA,-1,"Pre"
"10879","CS3",35,3,3,3,0,0,"Pre"
"10880","CS3",36,2,2,3,0,1,"Pre"
"10881","CS3",37,3,1,5,-2,2,"Pre"
"10882","CS3",38,2,5,3,3,1,"Pre"
"10883","CS3",39,3,6,2,3,-1,"Pre"
"10884","CS3",4,6,4,5,-2,-1,"Pre"
"10885","CS3",40,5,0,4,NA,-1,"Pre"
"10886","CS3",41,3,6,3,3,0,"Pre"
"10887","CS3",42,3,1,3,-2,0,"Pre"
"10888","CS3",43,2,4,5,2,3,"Pre"
"10889","CS3",44,4,4,3,0,-1,"Pre"
"10890","CS3",45,2,4,2,2,0,"Pre"
"10891","CS3",46,5,0,3,NA,-2,"Pre"
"10892","CS3",47,5,5,6,0,1,"Pre"
"10893","CS3",48,2,2,2,0,0,"Pre"
"10894","CS3",49,4,7,3,3,-1,"Pre"
"10895","CS3",5,5,3,5,-2,0,"Pre"
"10896","CS3",50,2,5,3,3,1,"Pre"
"10897","CS3",51,3,6,4,3,1,"Pre"
"10898","CS3",52,3,6,3,3,0,"Pre"
"10899","CS3",53,3,1,2,-2,-1,"Pre"
"10900","CS3",54,2,4,3,2,1,"Pre"
"10901","CS3",55,4,1,4,-3,0,"Pre"
"10902","CS3",56,5,2,6,-3,1,"Pre"
"10903","CS3",57,3,1,3,-2,0,"Pre"
"10904","CS3",58,3,3,2,0,-1,"Pre"
"10905","CS3",59,6,4,5,-2,-1,"Pre"
"10906","CS3",6,3,3,3,0,0,"Pre"
"10907","CS3",60,3,5,3,2,0,"Pre"
"10908","CS3",61,2,2,2,0,0,"Pre"
"10909","CS3",62,2,0,2,NA,0,"Pre"
"10910","CS3",63,5,3,5,-2,0,"Pre"
"10911","CS3",64,5,2,3,-3,-2,"Pre"
"10912","CS3",65,5,2,4,-3,-1,"Pre"
"10913","CS3",66,5,0,3,NA,-2,"Pre"
"10914","CS3",67,5,7,6,2,1,"Pre"
"10915","CS3",68,2,5,3,3,1,"Pre"
"10916","CS3",69,3,6,4,3,1,"Pre"
"10917","CS3",7,3,0,5,NA,2,"Pre"
"10918","CS3",70,3,0,5,NA,2,"Pre"
"10919","CS3",71,4,1,4,-3,0,"Pre"
"10920","CS3",72,2,4,2,2,0,"Pre"
"10921","CS3",73,1,4,1,3,0,"Pre"
"10922","CS3",74,6,4,7,-2,1,"Pre"
"10923","CS3",75,3,5,2,2,-1,"Pre"
"10924","CS3",76,4,4,3,0,-1,"Pre"
"10925","CS3",77,2,5,3,3,1,"Pre"
"10926","CS3",78,2,4,2,2,0,"Pre"
"10927","CS3",79,5,8,6,3,1,"Pre"
"10928","CS3",8,2,0,2,NA,0,"Pre"
"10929","CS3",80,5,3,4,-2,-1,"Pre"
"10930","CS3",81,3,1,3,-2,0,"Pre"
"10931","CS3",9,2,2,2,0,0,"Pre"
"10932","CS30",10,5,8,5,3,0,"Pre"
"10933","CS30",11,6,6,5,0,-1,"Pre"
"10934","CS30",12,3,3,4,0,1,"Pre"
"10935","CS30",13,4,6,3,2,-1,"Pre"
"10936","CS30",14,4,4,3,0,-1,"Pre"
"10937","CS30",15,8,6,3,-2,-5,"Pre"
"10938","CS30",16,4,1,6,-3,2,"Pre"
"10939","CS30",17,3,6,7,3,4,"Pre"
"10940","CS30",18,6,8,6,2,0,"Pre"
"10941","CS30",19,7,4,6,-3,-1,"Pre"
"10942","CS30",2,8,5,8,-3,0,"Pre"
"10943","CS30",20,5,2,5,-3,0,"Pre"
"10944","CS30",21,5,5,5,0,0,"Pre"
"10945","CS30",22,8,0,6,NA,-2,"Pre"
"10946","CS30",23,8,6,7,-2,-1,"Pre"
"10947","CS30",24,5,8,6,3,1,"Pre"
"10948","CS30",25,4,2,4,-2,0,"Pre"
"10949","CS30",26,5,3,7,-2,2,"Pre"
"10950","CS30",27,7,7,7,0,0,"Pre"
"10951","CS30",28,7,4,6,-3,-1,"Pre"
"10952","CS30",29,8,8,6,0,-2,"Pre"
"10953","CS30",3,6,8,6,2,0,"Pre"
"10954","CS30",30,5,8,7,3,2,"Pre"
"10955","CS30",31,4,4,8,0,4,"Pre"
"10956","CS30",32,5,3,5,-2,0,"Pre"
"10957","CS30",33,6,4,6,-2,0,"Pre"
"10958","CS30",34,6,3,5,-3,-1,"Pre"
"10959","CS30",35,7,5,5,-2,-2,"Pre"
"10960","CS30",36,3,0,6,NA,3,"Pre"
"10961","CS30",37,8,0,8,NA,0,"Pre"
"10962","CS30",38,3,0,3,NA,0,"Pre"
"10963","CS30",39,4,7,4,3,0,"Pre"
"10964","CS30",4,6,6,4,0,-2,"Pre"
"10965","CS30",40,6,4,4,-2,-2,"Pre"
"10966","CS30",41,3,3,3,0,0,"Pre"
"10967","CS30",42,6,0,4,NA,-2,"Pre"
"10968","CS30",43,4,7,6,3,2,"Pre"
"10969","CS30",44,3,1,3,-2,0,"Pre"
"10970","CS30",45,5,2,6,-3,1,"Pre"
"10971","CS30",46,3,3,3,0,0,"Pre"
"10972","CS30",47,8,8,8,0,0,"Pre"
"10973","CS30",48,1,3,1,2,0,"Pre"
"10974","CS30",49,6,4,5,-2,-1,"Pre"
"10975","CS30",5,7,4,5,-3,-2,"Pre"
"10976","CS30",50,5,0,5,NA,0,"Pre"
"10977","CS30",51,4,7,3,3,-1,"Pre"
"10978","CS30",52,4,0,6,NA,2,"Pre"
"10979","CS30",53,4,6,5,2,1,"Pre"
"10980","CS30",54,8,5,8,-3,0,"Pre"
"10981","CS30",55,7,7,4,0,-3,"Pre"
"10982","CS30",56,8,6,7,-2,-1,"Pre"
"10983","CS30",57,5,0,3,NA,-2,"Pre"
"10984","CS30",58,6,8,4,2,-2,"Pre"
"10985","CS30",59,8,8,8,0,0,"Pre"
"10986","CS30",6,5,7,5,2,0,"Pre"
"10987","CS30",60,5,8,5,3,0,"Pre"
"10988","CS30",61,6,0,4,NA,-2,"Pre"
"10989","CS30",62,3,1,3,-2,0,"Pre"
"10990","CS30",63,7,4,8,-3,1,"Pre"
"10991","CS30",64,6,4,6,-2,0,"Pre"
"10992","CS30",65,8,5,6,-3,-2,"Pre"
"10993","CS30",66,7,7,3,0,-4,"Pre"
"10994","CS30",67,3,1,6,-2,3,"Pre"
"10995","CS30",68,4,6,3,2,-1,"Pre"
"10996","CS30",69,2,5,3,3,1,"Pre"
"10997","CS30",7,6,8,4,2,-2,"Pre"
"10998","CS30",70,7,7,7,0,0,"Pre"
"10999","CS30",71,6,3,6,-3,0,"Pre"
"11000","CS30",72,8,8,8,0,0,"Pre"
"11001","CS30",73,4,2,2,-2,-2,"Pre"
"11002","CS30",74,5,7,6,2,1,"Pre"
"11003","CS30",75,5,3,2,-2,-3,"Pre"
"11004","CS30",76,5,0,4,NA,-1,"Pre"
